goodreads_book_id,tag_id,count
11686,10644,8
11686,27693,8
11686,461,8
11686,27678,8
11686,28768,8
11686,30815,8
11686,8055,7
11686,2271,7
11686,12948,7
11686,2335,7
11686,20282,7
11686,2690,7
11686,24805,7
11686,27683,7
11686,6679,7
11686,22689,6
11686,10197,6
11686,8067,6
11686,1642,6
11686,30672,6
11686,10210,6
11686,19524,6
11686,1416,6
11686,7654,6
11686,6122,6
11686,23157,6
11686,2687,6
11686,28601,6
11686,31526,6
11686,3950,6
11686,920,6
11686,30820,6
11686,11829,6
11686,27535,5
11686,22545,5
11686,21437,5
11686,25506,5
11686,30571,5
11686,3676,5
11686,3677,5
11686,11798,5
11686,6524,5
11686,2450,5
11686,27817,5
11686,21153,5
11686,28902,5
11686,21229,5
11686,21158,5
11686,24616,4
11686,29911,4
11690,30574,2656
11690,8717,228
11690,11557,113
11690,4605,95
11690,31155,75
11690,21689,69
11690,11743,65
11690,19961,63
11690,31324,63
11690,22743,60
11690,31325,59
11690,19733,56
11690,19742,46
11690,18367,45
11690,31331,45
11690,30521,35
11690,21773,33
11690,22507,32
11690,5207,29
11690,9221,27
11690,14552,25
11690,21662,24
11690,4615,23
11690,18045,21
11690,3611,21
11690,22034,20
11690,8055,20
11690,1416,20
11690,15888,20
11690,31505,18
11690,22753,17
11690,20849,17
11690,10932,15
11690,21656,14
11690,33853,14
11690,21989,12
11690,4949,12
11690,7334,12
11690,3216,11
11690,14487,10
11690,21665,10
11690,19738,10
11690,20774,9
11690,17213,9
11690,31133,9
11690,22912,9
11690,31330,9
11690,32586,8
11690,32077,8
11690,4600,8
11690,11590,7
11690,10644,7
11690,5090,7
11690,10197,7
11690,941,7
11690,24995,7
11690,21660,7
11690,4568,7
11690,4611,7
11690,4617,7
11690,22352,6
11690,33777,6
11690,31140,6
11690,30756,6
11690,32785,6
11690,31156,6
11690,11978,6
11690,12868,6
11690,8346,6
11690,31174,6
11690,31319,6
11690,7335,6
11690,25151,5
11690,11574,5
11690,603,5
11690,26193,5
11690,9484,5
11690,4561,5
11690,4587,5
11690,12869,5
11690,32799,5
11690,21915,5
11690,29543,5
11690,15698,5
11690,33850,5
11690,15424,5
11690,23535,5
11690,23697,5
11690,33392,5
11690,19741,5
11690,33844,5
11690,19732,5
11690,22506,5
11690,5444,4
11690,21685,4
11690,8656,4
11690,8683,4
11690,21688,4
11690,2931,4
11690,31336,4
11691,30574,18910
11691,8717,2078
11691,11743,911
11691,11557,214
11691,31324,189
11691,22743,137
11691,18367,128
11691,22034,103
11691,8055,100
11691,4949,93
11691,31325,91
11691,240,85
11691,31331,82
11691,19961,81
11691,1416,80
11691,21662,77
11691,5207,72
11691,21656,63
11691,21989,56
11691,14487,56
11691,236,52
11691,15858,52
11691,22753,51
11691,31505,51
11691,18045,46
11691,9221,45
11691,18326,45
11691,25647,45
11691,22507,41
11691,8067,39
11691,9477,36
11691,5051,35
11691,20849,34
11691,23931,34
11691,30521,31
11691,31140,29
11691,31133,26
11691,261,25
11691,21660,25
11691,248,24
11691,251,23
11691,20774,22
11691,941,22
11691,12948,22
11691,1659,21
11691,12869,21
11691,7457,20
11691,32799,20
11691,9484,19
11691,8346,19
11691,31330,18
11691,22689,17
11691,32586,17
11691,15424,17
11691,10644,16
11691,17213,16
11691,10197,16
11691,22330,16
11691,11590,15
11691,3389,15
11691,14552,15
11691,20288,14
11691,21665,14
11691,31141,14
11691,2928,14
11691,3216,14
11691,33777,13
11691,603,13
11691,272,13
11691,254,13
11691,4985,13
11691,21664,13
11691,22912,13
11691,10932,12
11691,8344,12
11691,31405,12
11691,26138,11
11691,18318,11
11691,18292,11
11691,31155,11
11691,23040,11
11691,28740,11
11691,21374,11
11691,21659,11
11691,3371,10
11691,27535,10
11691,22352,10
11691,14064,10
11691,9886,10
11691,23831,10
11691,12868,10
11691,8656,10
11691,15169,9
11691,20279,9
11691,30672,9
11691,32785,9
11691,23909,9
11691,23349,9
11691,32798,9
11691,21666,9
11711,30574,828
11711,11743,537
11711,8717,277
11711,11557,129
11711,5066,102
11711,22743,95
11711,19030,87
11711,8055,84
11711,240,79
11711,5058,71
11711,19017,71
11711,5073,64
11711,5207,61
11711,236,46
11711,22034,45
11711,18367,42
11711,15048,40
11711,15067,40
11711,9221,35
11711,11590,33
11711,21989,33
11711,5078,33
11711,261,32
11711,22753,30
11711,4949,29
11711,26636,29
11711,3465,28
11711,8067,27
11711,19032,27
11711,12948,25
11711,7852,24
11711,18326,23
11711,251,23
11711,248,23
11711,18045,22
11711,7725,21
11711,2277,20
11711,8517,19
11711,1416,19
11711,20288,18
11711,5077,18
11711,33114,17
11711,3461,17
11711,10644,16
11711,20279,16
11711,272,16
11711,31656,15
11711,18318,15
11711,5072,15
11711,19034,15
11711,20774,14
11711,30521,13
11711,941,13
11711,2271,12
11711,5079,12
11711,24374,12
11711,3677,12
11711,32989,11
11711,603,11
11711,254,11
11711,31505,11
11711,5051,11
11711,20849,10
11711,17213,10
11711,12869,10
11711,19031,10
11711,26735,9
11711,24370,9
11711,15169,8
11711,615,8
11711,9886,8
11711,25147,8
11711,611,8
11711,32586,8
11711,12680,8
11711,21374,8
11711,29584,8
11711,22689,7
11711,2313,7
11711,1642,7
11711,30672,7
11711,2335,7
11711,267,7
11711,9484,7
11711,9477,7
11711,9638,7
11711,617,7
11711,609,6
11711,10210,6
11711,25148,6
11711,29316,6
11711,4985,6
11711,15060,6
11711,15362,6
11711,25145,6
11711,4514,6
11711,19860,6
11711,19050,6
11711,27535,5
11711,25150,5
11713,30574,1365
11713,14487,983
11713,11557,882
11713,11743,525
11713,8717,450
11713,7457,393
11713,26138,320
11713,22743,292
11713,6184,235
11713,5207,234
11713,18367,197
11713,240,187
11713,5066,179
11713,22034,150
11713,32917,134
11713,18326,128
11713,8055,121
11713,11590,120
11713,236,119
11713,19030,101
11713,15924,101
11713,32130,100
11713,19017,96
11713,5058,95
11713,1746,94
11713,14467,91
11713,6178,90
11713,22753,85
11713,9221,80
11713,5073,80
11713,14552,79
11713,1659,76
11713,7404,73
11713,32906,73
11713,32812,72
11713,12948,70
11713,4949,70
11713,21989,68
11713,30521,68
11713,251,68
11713,8067,67
11713,6190,67
11713,18045,66
11713,923,66
11713,1642,52
11713,6189,51
11713,18318,50
11713,20849,48
11713,261,45
11713,254,45
11713,1416,45
11713,17213,44
11713,20570,43
11713,15169,40
11713,10644,40
11713,6216,39
11713,10932,38
11713,20774,35
11713,9886,34
11713,18640,33
11713,248,33
11713,32808,32
11713,5078,30
11713,19911,30
11713,11505,29
11713,10197,29
11713,32586,29
11713,20547,29
11713,6186,29
11713,6163,29
11713,2104,28
11713,20282,28
11713,9477,28
11713,5036,27
11713,20288,26
11713,26735,26
11713,5051,26
11713,19032,26
11713,6195,26
11713,5072,25
11713,22689,24
11713,30672,23
11713,18292,23
11713,3677,23
11713,24960,22
11713,9484,22
11713,487,22
11713,19034,22
11713,11497,21
11713,6185,21
11713,3371,20
11713,6187,20
11713,26657,20
11713,3389,19
11713,31557,19
11713,3392,18
11713,5751,18
11713,5090,18
11713,8346,18
11713,11906,18
11734,30574,15408
11734,11743,742
11734,8717,691
11734,11557,192
11734,240,139
11734,22743,110
11734,22034,93
11734,2277,91
11734,8055,87
11734,18367,86
11734,5207,82
11734,236,78
11734,4949,67
11734,18326,59
11734,2313,55
11734,251,52
11734,9221,50
11734,23444,47
11734,21989,46
11734,8067,45
11734,18045,38
11734,18318,37
11734,30521,36
11734,248,36
11734,16383,31
11734,2312,29
11734,31656,28
11734,22753,27
11734,7457,27
11734,26287,27
11734,10197,25
11734,10210,25
11734,261,25
11734,23206,25
11734,5090,23
11734,31557,23
11734,3392,22
11734,10644,22
11734,603,22
11734,1416,22
11734,12948,20
11734,2335,20
11734,27199,19
11734,5051,19
11734,20849,18
11734,17213,18
11734,2294,17
11734,941,17
11734,272,17
11734,23207,17
11734,11590,16
11734,2271,16
11734,32586,16
11734,3358,16
11734,254,16
11734,24840,16
11734,4307,16
11734,20774,15
11734,9886,15
11734,31505,15
11734,24807,15
11734,9477,15
11734,293,15
11734,3389,14
11734,18292,14
11734,30672,13
11734,4985,13
11734,20288,12
11734,7668,12
11734,26138,11
11734,20279,11
11734,14487,11
11734,1510,11
11734,31528,11
11734,11798,11
11734,10093,10
11734,15238,10
11734,1659,9
11734,267,9
11734,11978,9
11734,28014,9
11734,27535,8
11734,21111,8
11734,1642,8
11734,275,8
11734,29316,8
11734,11834,8
11734,6122,8
11734,21374,8
11734,8069,8
11734,24517,8
11734,8070,8
11734,19765,8
11734,23053,8
11734,25149,7
11734,25148,7
11734,9638,7
11734,17958,7
11734,16391,7
11734,21047,7
11741,30574,30666
11741,11743,1310
11741,8717,825
11741,11557,555
11741,4949,205
11741,22034,144
11741,18367,134
11741,18326,118
11741,7457,95
11741,5207,90
11741,8055,90
11741,22743,87
11741,8067,87
11741,2277,70
11741,21989,61
11741,7852,57
11741,18045,51
11741,5051,50
11741,30445,50
11741,30521,49
11741,11221,46
11741,18318,45
11741,1642,45
11741,1659,43
11741,1416,43
11741,2313,42
11741,12948,40
11741,32686,40
11741,923,39
11741,11590,38
11741,3389,36
11741,22753,34
11741,17213,33
11741,3392,29
11741,3371,29
11741,30672,29
11741,32586,28
11741,4985,28
11741,26735,27
11741,25151,25
11741,2312,25
11741,5413,25
11741,31656,24
11741,473,24
11741,11644,24
11741,32724,24
11741,11505,23
11741,11643,23
11741,2104,22
11741,25152,22
11741,7404,21
11741,14487,19
11741,20282,19
11741,9484,19
11741,32688,19
11741,30463,19
11741,2098,19
11741,27666,19
11741,20288,18
11741,27847,18
11741,24609,18
11741,9221,17
11741,20849,17
11741,9477,17
11741,1195,17
11741,2271,16
11741,24997,16
11741,19524,16
11741,25506,16
11741,4959,16
11741,11834,16
11741,22689,15
11741,25438,15
11741,31505,15
11741,21374,14
11741,27535,13
11741,10197,13
11741,2294,13
11741,18292,13
11741,11665,13
11741,24960,12
11741,20774,12
11741,25150,12
11741,25147,12
11741,3377,12
11741,1427,12
11741,11497,11
11741,3358,11
11741,25114,11
11741,27656,11
11741,5481,11
11741,7668,11
11741,12869,11
11741,3677,11
11741,19251,11
11741,10644,10
11741,24999,10
11741,25148,10
11741,11776,10
11741,919,10
11761,30574,11241
11761,11743,915
11761,8717,471
11761,11557,304
11761,22743,135
11761,18367,131
11761,22034,108
11761,2277,107
11761,240,88
11761,18326,78
11761,8055,76
11761,236,69
11761,5207,68
11761,14487,67
11761,1416,66
11761,7457,55
11761,2313,52
11761,9221,51
11761,251,50
11761,30521,47
11761,18045,46
11761,261,46
11761,8067,44
11761,21989,42
11761,22753,39
11761,923,37
11761,24080,35
11761,2335,30
11761,17213,29
11761,31656,29
11761,31505,29
11761,30672,26
11761,12948,25
11761,21437,24
11761,248,24
11761,24609,24
11761,3956,23
11761,9709,23
11761,9249,23
11761,20849,22
11761,2312,22
11761,24083,21
11761,10197,20
11761,18318,19
11761,32586,19
11761,9477,18
11761,24060,18
11761,20774,17
11761,14467,17
11761,2294,16
11761,272,16
11761,20282,16
11761,11590,15
11761,2104,15
11761,10644,15
11761,20288,15
11761,14552,15
11761,11834,15
11761,5444,14
11761,2271,14
11761,12869,14
11761,3392,13
11761,14064,13
11761,21111,13
11761,7404,13
11761,22330,13
11761,22689,12
11761,20279,12
11761,18292,12
11761,487,12
11761,3371,11
11761,8070,11
11761,24960,10
11761,3389,10
11761,21384,10
11761,9484,10
11761,22816,10
11761,22733,10
11761,8069,10
11761,28422,10
11761,21869,10
11761,17958,10
11761,23960,10
11761,15169,9
11761,11505,9
11761,30573,9
11761,8517,9
11761,254,9
11761,19524,9
11761,25506,9
11761,11978,9
11761,9638,9
11761,12868,9
11761,8346,9
11761,21438,9
11761,7631,9
11761,4481,9
11761,24062,9
11761,10093,8
11761,13611,8
11762,30574,43419
11762,8717,2012
11762,11743,1960
11762,11557,1002
11762,7457,368
11762,18367,262
11762,22743,250
11762,22034,215
11762,2277,168
11762,240,165
11762,5207,155
11762,8055,143
11762,18326,125
11762,24080,123
11762,2313,112
11762,8067,102
11762,21152,99
11762,21989,93
11762,26837,88
11762,236,87
11762,4949,85
11762,30521,82
11762,22753,79
11762,12948,72
11762,18318,64
11762,26636,64
11762,18045,63
11762,923,61
11762,26735,61
11762,11590,60
11762,24083,60
11762,26771,59
11762,251,55
11762,17213,53
11762,2312,53
11762,31656,50
11762,30445,50
11762,9221,49
11762,1416,47
11762,7404,45
11762,30672,44
11762,473,43
11762,24060,43
11762,25114,42
11762,7668,42
11762,20849,39
11762,18292,39
11762,1642,38
11762,20282,34
11762,9147,34
11762,31505,33
11762,2335,32
11762,30573,31
11762,10197,30
11762,32586,30
11762,1659,30
11762,10059,30
11762,2271,29
11762,20288,29
11762,248,29
11762,11505,28
11762,15048,28
11762,2104,27
11762,20774,27
11762,25152,27
11762,10644,26
11762,9249,26
11762,24960,25
11762,9709,25
11762,12315,24
11762,31535,24
11762,30463,24
11762,261,23
11762,23960,23
11762,25151,22
11762,2294,22
11762,25506,22
11762,15169,21
11762,20279,21
11762,9484,21
11762,254,20
11762,10064,20
11762,11798,20
11762,25148,19
11762,272,19
11762,28014,19
11762,24062,19
11762,25147,18
11762,11221,18
11762,9477,18
11762,31514,18
11762,5532,18
11762,20781,17
11762,10210,17
11762,23471,17
11762,1510,17
11762,8069,17
11762,25149,16
11762,30860,16
11762,8039,16
11768,11743,1030
11768,11557,406
11768,8717,336
11768,8055,101
11768,22743,90
11768,16524,82
11768,30574,81
11768,8067,79
11768,18367,77
11768,5207,76
11768,22034,72
11768,18326,55
11768,7457,54
11768,2277,54
11768,12948,52
11768,9221,51
11768,21989,50
11768,2313,43
11768,15048,38
11768,11590,33
11768,1659,33
11768,31656,29
11768,22753,28
11768,18318,26
11768,1642,26
11768,15834,25
11768,21406,24
11768,18045,22
11768,20774,21
11768,11221,21
11768,7852,20
11768,18292,20
11768,20849,18
11768,10644,18
11768,9886,18
11768,4949,17
11768,22689,16
11768,30521,15
11768,11503,15
11768,7725,15
11768,17213,14
11768,20288,14
11768,2312,14
11768,923,14
11768,15067,14
11768,15169,13
11768,11497,13
11768,14764,13
11768,32586,13
11768,2104,12
11768,11505,12
11768,7404,12
11768,27535,11
11768,26126,11
11768,20279,11
11768,28881,11
11768,473,11
11768,11776,11
11768,2294,10
11768,30590,10
11768,5090,9
11768,3480,9
11768,24960,8
11768,3389,8
11768,10197,8
11768,2271,8
11768,10210,8
11768,15174,8
11768,10094,8
11768,22944,8
11768,12680,8
11768,11798,8
11768,1495,8
11768,15835,8
11768,25150,7
11768,30573,7
11768,22352,7
11768,25438,7
11768,11978,7
11768,22733,7
11768,21410,7
11768,25220,7
11768,8070,7
11768,29187,7
11768,15436,7
11768,31880,7
11768,25765,6
11768,20824,6
11768,2335,6
11768,25000,6
11768,25148,6
11768,13098,6
11768,9367,6
11768,4243,6
11768,25506,6
11768,15392,6
11768,8069,6
11768,11818,6
11768,11766,6
11768,18377,6
11824,30574,4283
11824,14487,299
11824,21457,258
11824,11743,231
11824,6953,222
11824,6888,138
11824,6857,133
11824,33114,129
11824,6895,128
11824,8717,112
11824,17124,89
11824,1691,84
11824,21470,84
11824,7457,83
11824,19974,77
11824,21474,75
11824,21447,72
11824,6828,62
11824,14467,62
11824,11557,59
11824,6960,58
11824,16799,58
11824,21459,56
11824,16805,49
11824,11305,48
11824,22743,48
11824,6920,46
11824,32989,43
11824,5207,41
11824,26735,40
11824,6914,37
11824,17129,36
11824,21472,33
11824,9221,28
11824,6597,28
11824,25114,28
11824,3677,28
11824,25020,27
11824,25014,25
11824,7484,25
11824,21456,25
11824,21449,25
11824,21473,24
11824,6838,23
11824,12600,23
11824,7404,23
11824,6977,23
11824,3676,23
11824,21448,22
11824,21462,21
11824,21464,21
11824,33165,20
11824,6909,20
11824,26740,20
11824,21465,20
11824,6976,19
11824,14779,18
11824,24960,17
11824,6829,16
11824,10397,16
11824,17090,16
11824,16757,16
11824,1105,16
11824,3679,16
11824,22753,15
11824,15048,15
11824,6847,13
11824,12315,13
11824,21455,13
11824,6866,12
11824,14552,12
11824,19983,12
11824,19666,12
11824,21453,12
11824,21451,12
11824,14764,11
11824,6973,11
11824,6949,11
11824,26305,11
11824,28108,10
11824,6902,10
11824,17142,10
11824,1173,10
11824,21463,10
11824,3671,10
11824,3389,9
11824,33012,9
11824,12680,9
11824,7482,9
11824,15960,9
11824,17119,9
11824,21476,9
11824,20849,8
11824,5090,8
11824,25034,8
11824,6875,8
11824,19980,8
11824,21471,8
11824,1048,8
11824,21454,8
11831,30574,773
11831,33114,413
11831,11743,204
11831,21457,182
11831,32989,171
11831,11557,111
11831,27199,71
11831,8717,66
11831,25438,62
11831,21470,61
11831,21474,61
11831,6953,60
11831,22743,50
11831,21447,46
11831,6888,43
11831,6857,42
11831,6828,39
11831,21459,39
11831,5207,38
11831,6895,38
11831,19974,36
11831,6838,33
11831,7852,31
11831,21472,28
11831,11221,27
11831,33124,26
11831,17124,24
11831,16799,24
11831,9221,22
11831,19983,22
11831,21462,22
11831,33012,21
11831,17129,19
11831,16805,19
11831,21464,19
11831,29452,18
11831,21456,18
11831,18045,17
11831,26735,17
11831,33023,17
11831,21473,17
11831,29464,16
11831,6960,15
11831,33165,15
11831,25436,15
11831,7457,14
11831,6920,14
11831,6914,14
11831,33153,14
11831,6847,13
11831,3677,13
11831,21465,13
11831,21449,13
11831,32996,11
11831,21463,11
11831,8765,11
11831,24960,10
11831,33125,10
11831,8067,10
11831,14487,10
11831,7484,10
11831,21448,10
11831,15169,9
11831,6909,9
11831,6976,9
11831,21453,9
11831,6829,8
11831,22753,7
11831,8055,7
11831,33116,7
11831,25033,7
11831,25114,7
11831,17090,7
11831,31359,7
11831,29045,7
11831,21471,7
11831,21476,7
11831,21461,7
11831,25765,6
11831,22034,6
11831,30521,6
11831,2277,6
11831,12948,6
11831,7404,6
11831,6597,6
11831,6948,6
11831,22526,6
11831,9147,6
11831,473,6
11831,6992,6
11831,27734,6
11831,29492,6
11831,3679,6
11831,33166,6
11831,21475,6
11831,3389,5
11831,21989,5
11831,6866,5
11831,32688,5
11831,21454,5
11899,11743,2110
11899,8717,914
11899,14487,410
11899,24609,391
11899,5207,317
11899,11557,210
11899,18326,206
11899,22034,190
11899,4949,188
11899,18367,178
11899,8067,160
11899,236,145
11899,11590,133
11899,30574,126
11899,1659,110
11899,24632,105
11899,2277,96
11899,14467,92
11899,21989,89
11899,18045,88
11899,1642,88
11899,251,84
11899,18011,80
11899,24639,78
11899,12948,76
11899,24728,76
11899,24642,70
11899,9221,69
11899,30521,69
11899,18318,65
11899,11665,61
11899,13270,60
11899,32686,59
11899,5051,57
11899,9886,55
11899,4985,55
11899,24615,55
11899,20774,53
11899,22743,52
11899,18001,52
11899,17213,51
11899,923,51
11899,20849,50
11899,248,49
11899,10644,45
11899,2104,44
11899,254,43
11899,22689,42
11899,31656,40
11899,20570,40
11899,15169,39
11899,20547,39
11899,24626,39
11899,32586,38
11899,19788,38
11899,10197,37
11899,20288,36
11899,26735,36
11899,22753,34
11899,1416,33
11899,28936,33
11899,24631,33
11899,11497,32
11899,3389,31
11899,2312,31
11899,23206,31
11899,8055,30
11899,10641,30
11899,3677,30
11899,31940,30
11899,30573,29
11899,5105,29
11899,24624,29
11899,11505,28
11899,27535,28
11899,25630,27
11899,24638,27
11899,21437,26
11899,609,26
11899,24960,25
11899,7404,25
11899,19524,25
11899,22733,25
11899,14764,24
11899,20282,24
11899,19786,24
11899,487,24
11899,25151,23
11899,18292,23
11899,18015,23
11899,26138,22
11899,25150,22
11899,10210,22
11899,261,22
11899,9477,22
11899,24627,22
11899,5090,21
11899,30672,21
11899,31535,21
11899,19898,21
11901,30574,36358
11901,8717,1856
11901,14821,1305
11901,11305,1095
11901,11557,989
11901,11743,867
11901,2660,570
11901,22973,544
11901,32623,438
11901,22743,293
11901,27199,244
11901,29011,241
11901,5207,230
11901,31617,142
11901,9221,131
11901,18886,119
11901,13446,117
11901,31745,89
11901,1642,86
11901,14487,79
11901,26138,76
11901,22753,72
11901,26785,61
11901,18045,57
11901,20774,55
11901,17213,50
11901,22983,49
11901,11590,48
11901,2104,47
11901,31723,47
11901,19538,46
11901,20849,45
11901,32586,45
11901,30358,44
11901,22034,43
11901,1659,41
11901,20939,40
11901,14467,38
11901,15169,37
11901,8938,37
11901,25856,37
11901,25858,37
11901,13150,35
11901,21420,35
11901,32617,35
11901,11370,33
11901,26897,33
11901,9638,33
11901,11497,32
11901,1416,31
11901,30521,30
11901,22689,29
11901,32609,29
11901,24960,27
11901,10210,27
11901,4949,27
11901,29190,27
11901,29076,26
11901,12035,26
11901,22944,25
11901,11505,24
11901,27535,24
11901,26771,24
11901,18432,24
11901,22977,23
11901,10197,22
11901,12948,22
11901,26837,22
11901,8922,21
11901,11366,20
11901,5090,19
11901,20824,19
11901,11491,19
11901,8055,19
11901,18639,19
11901,1128,18
11901,14764,18
11901,10094,18
11901,22733,18
11901,2622,18
11901,8067,17
11901,9886,17
11901,31505,17
11901,28204,17
11901,13794,17
11901,26717,17
11901,14851,17
11901,21989,16
11901,21374,16
11901,22988,16
11901,22173,16
11901,32634,16
11901,13450,16
11901,25234,15
11901,14064,15
11901,923,15
11901,30386,15
11901,9477,15
11901,26774,15
11901,14856,15
11908,30574,3784
11908,11743,496
11908,7457,301
11908,8717,147
11908,11557,101
11908,18367,83
11908,22034,74
11908,240,73
11908,21152,68
11908,2277,61
11908,236,57
11908,2313,51
11908,30445,45
11908,7404,44
11908,923,42
11908,6732,42
11908,14487,38
11908,261,38
11908,20292,38
11908,20299,38
11908,18326,37
11908,30521,35
11908,251,33
11908,2312,32
11908,5207,28
11908,21662,27
11908,21989,26
11908,30672,26
11908,18045,25
11908,30463,25
11908,21656,24
11908,16383,24
11908,22753,23
11908,32586,23
11908,20294,21
11908,3392,20
11908,20291,20
11908,7852,19
11908,18318,19
11908,20282,19
11908,1416,19
11908,26645,19
11908,1691,18
11908,31656,18
11908,30976,18
11908,2098,18
11908,23584,18
11908,9221,16
11908,248,16
11908,11834,16
11908,2294,15
11908,272,15
11908,31505,15
11908,3389,14
11908,7478,14
11908,442,14
11908,22743,13
11908,17213,13
11908,4514,13
11908,210,13
11908,20288,12
11908,254,12
11908,21660,12
11908,7417,12
11908,21156,12
11908,30444,12
11908,4244,12
11908,12948,11
11908,2335,11
11908,7423,11
11908,23229,11
11908,30469,11
11908,3371,10
11908,2271,10
11908,4949,10
11908,30471,10
11908,8055,9
11908,3358,9
11908,18292,9
11908,15048,9
11908,30449,9
11908,21229,9
11908,10210,8
11908,1659,8
11908,400,8
11908,9484,8
11908,30635,8
11908,31528,8
11908,13759,8
11908,19860,8
11908,13611,8
11908,29818,8
11908,20849,7
11908,8067,7
11908,21665,7
11908,6184,7
11908,195,7
11908,21659,7
11908,30452,7
11908,30454,7
11915,30574,1272
11915,22973,564
11915,11305,514
11915,16991,305
11915,32345,257
11915,11557,206
11915,26138,192
11915,22983,192
11915,27199,188
11915,29011,155
11915,11743,146
11915,22743,133
11915,5207,127
11915,32702,118
11915,31745,115
11915,1642,100
11915,31617,90
11915,27613,74
11915,18886,73
11915,9221,71
11915,32623,68
11915,27473,67
11915,22571,59
11915,32341,57
11915,14821,49
11915,10210,47
11915,33268,47
11915,16993,44
11915,20939,41
11915,17213,41
11915,8717,39
11915,18045,38
11915,11590,36
11915,9277,33
11915,31723,33
11915,23796,33
11915,10197,32
11915,6184,30
11915,31614,29
11915,20774,27
11915,8055,27
11915,22572,26
11915,30521,25
11915,3389,24
11915,2920,24
11915,26785,23
11915,22944,23
11915,31417,23
11915,32676,22
11915,22689,21
11915,13150,21
11915,32703,21
11915,15169,20
11915,14064,20
11915,26897,19
11915,32586,19
11915,10094,19
11915,11366,19
11915,20849,18
11915,3371,18
11915,27611,18
11915,22753,17
11915,3392,17
11915,29076,17
11915,22977,17
11915,22979,17
11915,22991,16
11915,32339,16
11915,26842,15
11915,11388,15
11915,27472,15
11915,32704,15
11915,25147,14
11915,25146,14
11915,1659,13
11915,21274,13
11915,1540,13
11915,26837,12
11915,5481,12
11915,8938,12
11915,23798,12
11915,11550,11
11915,23037,11
11915,32099,11
11915,6122,11
11915,1691,10
11915,25151,10
11915,30358,10
11915,3377,10
11915,1078,10
11915,32347,10
11915,22987,10
11915,27324,10
11915,21257,10
11915,3535,10
11915,29014,10
11915,27535,9
11915,25150,9
11915,27556,9
11915,14764,9
11918,30574,18212
11918,31617,1860
11918,22973,1548
11918,11305,1434
11918,8717,1011
11918,11557,1000
11918,32345,812
11918,22983,658
11918,27199,489
11918,11743,397
11918,16991,389
11918,29011,363
11918,1642,325
11918,5207,321
11918,26138,319
11918,22743,284
11918,27613,249
11918,27473,212
11918,32341,177
11918,14821,162
11918,32702,143
11918,11590,139
11918,17213,124
11918,23796,114
11918,9221,113
11918,9638,97
11918,18045,93
11918,10197,92
11918,31745,91
11918,12035,91
11918,3389,82
11918,10210,75
11918,30521,73
11918,22571,72
11918,1659,71
11918,26785,70
11918,8055,66
11918,27611,65
11918,9477,64
11918,31417,61
11918,32676,61
11918,22977,60
11918,20939,59
11918,19524,58
11918,20774,55
11918,15169,55
11918,3392,55
11918,31614,55
11918,6184,53
11918,27472,49
11918,33114,48
11918,14064,48
11918,24960,47
11918,32339,46
11918,18886,45
11918,3371,44
11918,25150,44
11918,11366,44
11918,31723,43
11918,11370,42
11918,25146,41
11918,32586,40
11918,22944,40
11918,27470,40
11918,2919,40
11918,20849,39
11918,25147,39
11918,26897,37
11918,22689,36
11918,1416,35
11918,547,35
11918,1078,34
11918,32989,33
11918,25822,33
11918,8938,32
11918,27535,31
11918,18668,31
11918,22753,30
11918,26842,30
11918,10094,30
11918,11388,30
11918,2920,30
11918,22572,30
11918,18054,29
11918,3358,29
11918,1654,29
11918,22979,29
11918,25149,28
11918,25765,27
11918,1128,27
11918,32623,27
11918,25151,27
11918,23037,27
11918,1540,27
11918,9949,27
11918,23798,27
11918,25148,26
11918,5481,26
11918,26163,26
11918,31749,26
11919,30574,8653
11919,31617,740
11919,22973,530
11919,11305,508
11919,16991,293
11919,27199,177
11919,8717,175
11919,26138,172
11919,11557,161
11919,22983,161
11919,11743,141
11919,29011,141
11919,32623,137
11919,22743,135
11919,13150,128
11919,32702,116
11919,5207,103
11919,18886,100
11919,1642,84
11919,9277,68
11919,9221,67
11919,22571,65
11919,32345,55
11919,31745,52
11919,2516,47
11919,14821,47
11919,10210,44
11919,17213,41
11919,16993,40
11919,18045,34
11919,2919,34
11919,31614,32
11919,6184,31
11919,20939,30
11919,10197,29
11919,3389,27
11919,15169,26
11919,8055,25
11919,13141,25
11919,23796,25
11919,2920,25
11919,20774,24
11919,11590,23
11919,22572,23
11919,32703,23
11919,32586,22
11919,10094,22
11919,27613,22
11919,22689,21
11919,30521,21
11919,14064,20
11919,3392,19
11919,26785,18
11919,26897,18
11919,22944,18
11919,11366,18
11919,22977,18
11919,22753,17
11919,20849,16
11919,3371,16
11919,11388,16
11919,27473,16
11919,29076,15
11919,21274,15
11919,25146,14
11919,8938,14
11919,22979,14
11919,26842,13
11919,32609,13
11919,32704,13
11919,1659,12
11919,31723,12
11919,5481,12
11919,25150,11
11919,3377,11
11919,25148,11
11919,18051,11
11919,32686,11
11919,22991,11
11919,22987,11
11919,29014,11
11919,1691,10
11919,11370,10
11919,14764,10
11919,25147,10
11919,32099,10
11919,26774,10
11919,27313,10
11919,31417,10
11919,27611,10
11919,32341,10
11919,27324,10
11919,27556,9
11919,30358,9
11919,24996,9
11919,24995,9
11919,6122,9
11919,30811,9
11919,1671,9
11919,4665,9
11922,30574,11272
11922,31617,1048
11922,22973,819
11922,11305,711
11922,32345,401
